"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;5;"Senador";335;152;"GILVAM PINHEIRO BORGES";"GILVAM BORGES";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";4;"NÃO ELEITO";"N";400
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;5;"Senador";217;133;"LOURIVAL DO CARMO DE FREITAS";"LOURIVAL FREITAS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";14;"AMAPÁ POPULAR";"PT / PL / PMN / PC do B / PCB / PSC / PHS / PST / PV / PRONA";4;"NÃO ELEITO";"N";400
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;5;"Senador";331;147;"JOÃO BOSCO PAPALÉO PAES";"PAPALÉO ";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";21;"UNIDOS PELO AMAPÁ";"PDT / PPB / PTB / PPS / PSD / PT do B / PAN / PSL / PRTB ";1;"ELEITO";"N";709
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;5;"Senador";328;122;"SEBASTIÃO FERREIRA DA ROCHA";"SEBASTIÃO ROCHA BALA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";21;"UNIDOS PELO AMAPÁ";"PDT / PPB / PTB / PPS / PSD / PT do B / PAN / PSL / PRTB ";4;"NÃO ELEITO";"N";524
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";261;1331;"AIRTON AMORIM DE ALMEIDA";"AIRTON";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";2;"SUPLENTE";"N";2
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";240;2222;"MÁRCIO ALESSANDRO FLEXA DE OLIVEIRA";"ALESSANDRO SABINO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";22;"PL";"Partido Liberal";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";2;"SUPLENTE";"N";8
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";323;2312;"ALLAN ROSAS SALES";"ALLAN SALES";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";23;"PPS";"Partido Popular Socialista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";8
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";309;1213;"ANA MARTA COSTA DE ANDRADE";"ANA MARTA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";145
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";257;2212;"HILDEMAR SOUZA DE AZEVEDO PICANÇO";"BADU PICANÇO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";22;"PL";"Partido Liberal";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";2;"SUPLENTE";"N";121
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";254;4033;"CARLOS ALBERTO NERY MATIAS";"CARLOS MATIAS MATIAS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";16;"AMAPÁ SUSTENTÁVEL";"PSB / PRP";2;"SUPLENTE";"N";1
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";348;4590;"ARMANDO ALVES JÚNIOR";"CORONEL ALVES";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";1;"ELEITO";"N";5
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";311;1234;"DAVID SAMUEL ALCOLUMBRE TOBELÉM";"DAVI ALCOLUMBRE";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";1;"ELEITO";"N";41
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";271;3131;"LUIZ GONZAGA PEREIRA DA SILVA";"DELEGADO LUIZ GONZAGA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";2;"SUPLENTE";"N";6
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";320;1111;"BENEDITO DIAS DE CARVALHO";"DR. BENEDITO DIAS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";11;"PPB";"Partido Progressista Brasileiro";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";1;"ELEITO";"N";45
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";312;1299;"DARDEG DE SOUSA ALEIXO";"DR. DARDEG";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";39
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";371;4578;"FERNANDO MEDAU";"DR. FERNANDO MEDAU";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";7
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";377;1512;"JUDAS TADEU DE AMEIDA MEDEIROS";"DR. TADEU";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";37
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";351;4563;"ANA HIGINA PEREIRA AGRA  DE GODOY";"DRA. ANA GODOY";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";9
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";315;1414;"EDUARDO SEABRA DA COSTA";"EDUARDO SEABRA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";5;"MÉDIA";"N";9
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";317;4111;"EDYR CAMPOS PACHECO";"EDYR PACHECO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";41;"PSD";"Partido Social Democrático";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";35
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";263;2233;"ERALDO DA SILVA TRINDADE";"ERALDO TRINDADE";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";22;"PL";"Partido Liberal";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";2;"SUPLENTE";"N";3
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";316;4141;"ERNANDES LOPES PEREIRA";"ERNANDES";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";41;"PSD";"Partido Social Democrático";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";1
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";267;1221;"ESTER DE PAULA DE ARAÚJO";"ESTER DE PAULA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";20
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";313;1212;"GERVÁSIO AUGUSTO DE OLIVEIRA";"GERVÁSIO OLIVEIRA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";1;"ELEITO";"N";64
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";236;1369;"HÉLIO BORGES DE SOUSA ESTEVES FILHO";"HÉLIO ESTEVES";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";5;"MÉDIA";"N";160
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";375;1500;"IZAIAS MATHIAS ANTUNES";"IZAIAS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";42
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";322;1789;"JACY GARCIA DUARTE DA SILVA NASCIMENTO";"JACY";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";17;"PSL";"Partido Social Liberal";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";27
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";343;4040;"JANETE MARIA GÓES CAPIBERIBE";"JANETE CAPIBERIBE";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";16;"AMAPÁ SUSTENTÁVEL";"PSB / PRP";1;"ELEITO";"N";159
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";379;1598;"JURANDIL DOS SANTOS JUAREZ";"JURANDIL JUAREZ";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";7
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";344;4522;"LEIVO RODRIGUES DOS SANTOS";"LEIVO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";5
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";273;2020;"LUIZ EDUARDO SILVA LIMA";"LUIZ LIMA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";20;"PSC";"Partido Social Cristão";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";2;"SUPLENTE";"N";4
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";250;4080;"LÚCIA APARECIDA FURLAN";"LÚCIA FURLAN";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";16;"AMAPÁ SUSTENTÁVEL";"PSB / PRP";2;"SUPLENTE";"N";20
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";345;4066;"EVANDRO COSTA MILHOMEN";"MILHOMEM";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";40;"PSB";"Partido Socialista Brasileiro";16;"AMAPÁ SUSTENTÁVEL";"PSB / PRP";2;"SUPLENTE";"N";83
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";266;3312;"NATANAEL QUADROS DA ROCHA";"NATAN";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";33;"PMN";"Partido da Mobilização Nacional";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";2;"SUPLENTE";"N";1
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";310;1231;"IRANEIDE SANTOS GOMES";"NEIDE SANTOS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";13
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";253;1312;"JOSÉ ANTONIO NOGUEIRA DE SOUSA";"NOGUEIRA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";19;"POPULAR";"PT / PL / PC do B / PMN / PCB / PSC / PHS / PST / PV / PRONA ";1;"ELEITO";"N";66
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";372;1599;"JACKSON MARTINS FERREIRA";"PROFESSOR JACKSON";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";107
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";290;1230;"RICARDO SOUZA OLIVEIRA";"RICARDO OLIVEIRA";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";12
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";374;1523;"JOÃO SÉRGIO GUEDES DOS SANTOS";"SERGINHO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";2
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";340;2525;"SÉRGIO CERQUEIRA BARCELLOS";"SÉRGIO BARCELLOS";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";25;"PFL";"Partido da Frente Liberal";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";10
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";319;1177;"ANTONIO VIEIRA SOBRAL";"TOM SOBRAL";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";11;"PPB";"Partido Progressista Brasileiro";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";5
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";321;1122;"VALDENOR GUEDES SOARES";"VALDENOR GUEDES";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";11;"PPB";"Partido Progressista Brasileiro";22;"UNIDOS PELO AMAPÁ.";"PDT / PTB / PT do B / PAN / PSD / PPS / PPB / PRTB / PSL ";2;"SUPLENTE";"N";86
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;6;"Deputado Federal";350;4545;"WLADIMIR SILVA FURTADO";"WLADIMIR";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";13;"UNIÃO, TRABALHO E PAZ";"PMDB / PFL / PSDB ";2;"SUPLENTE";"N";1
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;7;"Deputado Estadual";467;12121;"AMIRALDO CORREA JÚNIOR";"AMIRALDO JÚNIOR";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";20;"UNIÃO POPULAR PROGRESSISTA";"PDT / PPB / PSD ";2;"SUPLENTE";"N";1
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;7;"Deputado Estadual";517;26123;"DEMOSTHENES SOUZA BRASIL";"BAHIANO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";26;"PAN";"Partido dos Aposentados da Nação";15;"UNIÃO POPULAR TRABALHISTA";"PTB / PT do B / PRTB / PAN / PSL / PPS ";2;"SUPLENTE";"N";1
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;7;"Deputado Estadual";149;13246;"AGNALDO BALIEIRO DA GAMA";"BALIEIRO";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";13;"PT";"Partido dos Trabalhadores";18;"INTEGRAÇÃO";"PT / PC do B / PMN / PCB / PRONA ";2;"SUPLENTE";"N";4
"18/03/2022";"13:18:59";"2002";2;"Eleição Ordinária";1;200201;"ELEIÇÕES GERAIS 2002 PRIMEIRO TURNO";"06/10/2002";"F";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";11;7;"Deputado Estadual";444;12241;"VALDEZ BARROS DA SILVA";"CABO VALDEZ";"#NE";12;"APTO";2;"DEFERIDO";"Coligação";12;"PDT";"Partido Democrático Trabalhista";20;"UNIÃO POPULAR PROGRESSISTA";"PDT / PPB / PSD ";2;"SUPLENTE";"N";5
